"","species","ignition","prop_ig","fh","fd","temp_change","heat_flux_change","r_fh","r_fd","r_temp_change","r_heat_flux_change","plant"
"80","ERIKAR","M",0.0408163265306122,-1.26626226858656,-0.875149122502699,-0.143477457872964,-0.604530183383316,-0.635204995250347,-0.471353451208356,0.101385701972869,0.225229330995744,6
"81","ERIKAR","M",0.0408163265306122,-1.42215200791579,-0.811468058695056,-0.470962508136535,-0.864718668806809,-0.804137089600475,-0.416847208578547,-0.231385642744596,-0.0515853609054843,6
"82","ERIKAR","M",0.0408163265306122,-1.50009687758041,-0.556743803464483,-0.444229034645632,-0.671751660098791,-0.885342548020315,-0.164416658642432,-0.205973742867168,0.137225096183099,6
"83","ERIKAR","M",0.0408163265306122,-1.26626226858656,-0.938830186310342,-0.243727983463854,-0.520472975044212,-0.492811542883041,-0.55261958894018,-0.267289293170733,0.265822737264366,7
"84","ERIKAR","M",0.0408163265306122,-1.11037252925733,-0.875149122502699,-0.28382819370021,-0.531485610533246,-0.291273560980673,-0.45682665101012,-0.288887472818458,0.313001824447404,7
"85","ERIKAR","M",0.0408163265306122,-0.876537920263485,-0.811468058695056,-0.504379350000164,-0.710435505219724,-0.649862982078416,-0.416082640147061,-0.223852828385608,0.105837643128337,9
"86","ERIKAR","M",0.0408163265306122,-0.642703311269638,-0.938830186310342,-0.698197032809217,-0.678464234056383,-0.422549550595017,-0.548032178351264,-0.420313658421607,0.129495811052811,9
"87","ERIKAR","M",0.0408163265306122,-0.0970892236173283,-0.875149122502699,-0.597946507218326,-0.874802772811468,0.151322972935901,-0.464472335324981,-0.308609494847279,-0.0308192803338487,9
"88","HETARB","M",0,-0.175034093281944,0.525834281265452,-0.457595771391083,0.778496274950914,-0.73345310315997,-0.0727192611185079,-0.442133415810614,-0.209184130148324,10
"89","HETARB","M",0,1.46180816967499,1.54473130218774,1.6008816874085,2.61374342639849,-0.456914498266677,0.437739752865514,-0.0409369114643863,0.68219329516622,11
"90","HETARB","M",0,-0.486813571940407,0.907920664111311,0.163957487272429,0.662542017356408,-0.433959186198386,0.9401360777034,-0.160457205629673,0.824647923896359,12
"91","HETARB","M",0,0.370579994370366,-0.174657420618624,0.143907382154251,-0.11945561445968,0.147371198836749,-0.336642388624009,-0.292400543355284,-0.309271078365116,12
"92","HETARB","M",0,2.0074222573273,1.0352827917266,-0.136794089500238,2.21168777180566,-0.715525182713873,-0.613023207087804,0.680867587155904,-0.638563655828215,6
"93","HETARB","M",0,2.86481582363807,-0.110976356810981,0.364458538454206,1.23343007776558,0.960418507682879,-0.539795707405022,0.142652201056566,0.561830025682347,7
"94","HETARB","M",0,2.31920173598576,1.54473130218774,9.09293763323427,3.69029168281346,0.145689826825388,0.584536891710849,1.03927420755468,2.01936710041579,8
"95","MALLAU","M",0.05,-0.408868702275791,0.207428962227236,0.959278323626814,0.355725102610921,-0.495590822015015,-0.442350665066294,0.38349659641693,-0.702806322440375,1
"96","MALLAU","M",0.05,-0.408868702275791,-0.365700612041553,1.48058105669944,-0.0140272912346134,-0.347777465111524,-0.911498932652971,0.964710666633689,-0.884128376204915,1
"97","MALLAU","M",0.05,-0.720648180934254,-0.238338484426267,0.484759169163273,-0.387410366836451,-0.548696926092369,-0.7061508250261,0.0138222819556283,-1.11618869674601,1
"98","MALLAU","M",0.05,0.682359473028828,1.0352827917266,-0.65809682257286,0.862091257938623,-0.397954718413435,0.226472930683955,-0.407859335891774,-0.505881699107155,10
"99","MALLAU","M",0.05,0.682359473028828,0.271110026034879,2.19570147258111,2.03982322568785,-0.238532332432504,-0.726548237584835,1.14836046932901,0.333902048758703,2
"100","MALLAU","M",0.05,0.0588005157119031,0.0163857708043059,0.725360430581406,-0.341619436568692,0.19216574110635,-0.239641114273872,0.10532822901911,-0.703588923214272,2
"101","MALLAU","M",0.05,-1.03242765959272,0.207428962227236,-0.0833271425184302,-0.550458308996231,-1.24903229392565,-0.294788957789473,-0.845208245260227,-1.35856433612769,2
"102","MALLAU","M",0.05,0.760304342693444,-0.30201954823391,0.564959589635984,-0.357141328591361,0.0152015879437541,-0.590158307434505,0.26418528485245,-0.783093696473484,3
"103","MALLAU","M",0.05,0.370579994370366,-0.110976356810981,0.765460640817762,-0.230125348891064,0.00370553522666689,-0.133045301854406,0.617988875197166,-0.173917728918877,3
"104","MALLAU","M",0.05,1.5397530393396,0.971601727918954,0.397875380317836,0.555645442902316,0.370773746410783,0.385281280438772,-0.0747034942172674,-0.410658635506189,3
"105","MALLAU","M",0.05,0.83824921235806,2.30890406787946,0.952594955254088,2.91161051268461,-0.727120892046973,1.06352563245825,0.252451532486263,0.724628258040826,4
"106","MALLAU","M",0.05,0.682359473028828,0.462153217457808,0.504809274281451,0.555866041291539,-0.324011752405809,-0.431523739479793,0.336317868910933,-0.944374716125615,5
"107","MALLAU","1",0.05,-0.486813571940407,0.207428962227236,0.78551074593594,-0.194002956445264,-0.472266939749943,-0.124290197568068,0.534950875099125,-0.70938747600847,6
"108","MALLAU","M",0.05,-0.408868702275791,-0.238338484426267,-0.0365435639093493,-0.0185610418555565,-0.078044960828594,-0.34756823065911,-0.158910794239224,-0.130760054333693,6
"109","MALLAU","M",0.05,1.07208382135191,5.87504364110748,1.03947874409953,1.38600338546281,-0.146221143177836,4.90261613572681,0.483142072404693,-0.236434351891881,7
"110","MALLAU","M",0.05,0.214690255041134,0.525834281265452,0.344408433336029,-0.525242333854817,0.0343393775910514,0.283569627954024,0.208772695263629,-0.824511139023108,7
"111","MALLAU","M",0.05,0.29263512470575,-0.747786994887413,-0.0632770374002518,-0.616514650420223,-0.869152968066775,-1.68045694183081,-0.596706433128208,-2.16690549303806,7
