,date,species,plant,rep,input_by,trt,branch_length,branch_width,branch_height,total_branch_mass,branching,mpa,notes on plant char,start_time_clocktime,start_time,ambient_temp,ambient_humidity,pre_ignition_glow,first_glow_time,ignition,primary_ignition,primary_time_of_flame_end,secondary_ignition,secondary_time_of_flame_end,third_ignition,third_time_of_ignition_flame_end,time_of_max_flame_height,max_flame_height,time_of_glow_end,thermocoupler_height,hotplate_height,notes on flame data,end_time_clock_time,maxflameht_time_clock_time,firstigstart_time_clock_time,secondigstart_time_clock_time,firstigend_time_clock_time,secondigend_time_clock_time
148,2022-09-02,ERIKAR,P8,R3,RD,W,25.0,5.4,4.0,17.675,1.0,-0.7,,2023-04-13 12:18:10,2023-04-13 00:00:27,36.4,33.0,1,5:27,0,,,,,,,,,2023-04-13 00:11:15,,15.0,,2023-04-13 12:28:58,,,,,
149,2022-09-02,ERIKAR,P8,R4,RD,W,25.0,3.2,2.0,18.017,0.0,-1.25,,2023-04-13 12:31:15,2023-04-13 00:00:40,36.1,33.0,1,1:48,0,,,,,,,,,2023-04-13 00:05:56,,15.0,,2023-04-13 12:36:31,,,,,
150,2022-09-02,ERIKAR,P8,R5,RD,W,24.0,3.3,1.7,17.559,0.0,-1.85,,2023-04-13 12:38:17,2023-04-13 00:00:49,35.7,33.0,1,2:08,0,,,,,,,,,2023-04-13 00:06:52,,15.0,,2023-04-13 12:44:20,,,,,
151,2022-09-02,ERIKAR,P9,R1,RD,W,25.0,2.1,1.6,17.613,0.0,-1.15,,2023-04-13 13:01:17,2023-04-13 00:00:27,35.0,33.0,1,1:13,0,,,,,,,,,2023-04-13 00:07:10,,15.0,,2023-04-13 13:08:00,,,,,
152,2022-09-02,ERIKAR,P9,R2,RD,W,25.0,2,1.9,17.599,0.0,-1.5,,,2023-04-13 00:00:41,32.9,36.0,0,,M,2023-04-13 00:07:13,2023-04-13 00:07:16,,,,,2023-04-13 00:07:13,23,2023-04-13 00:12:13,,15.0,"mislabelled video, data might be for P9R3 instead, as I don't see a P9R2 video",,,,,,
153,2022-09-02,ERIKAR,P9,R3,RD,W,25.0,2.5,2.2,17.4,0.0,-1.5,,2023-04-13 13:22:56,2023-04-13 00:00:39,32.9,36.0,1,0:59,M,2023-04-13 00:07:09,2023-04-13 00:07:12,,,,,2023-04-13 00:07:09,22,2023-04-13 00:12:08,,15.0,,2023-04-13 13:34:25,2023-04-13 13:29:26,2023-04-13 13:29:26,,2023-04-13 13:29:29,
154,2022-09-02,ERIKAR,P9,R4,RD,W,25.0,4.5,2.1,17.598,0.0,-2.5,,2023-04-13 13:35:38,2023-04-13 00:00:48,32.9,36.0,0,,M,2023-04-13 00:04:51,2023-04-13 00:04:55,,,,,2023-04-13 00:04:48,12,2023-04-13 00:09:29,,15.0,,2023-04-13 13:44:19,2023-04-13 13:39:38,2023-04-13 13:39:41,,2023-04-13 13:39:45,
155,2022-09-02,ERIKAR,P9,R5,RD,W,25.0,2,1.8,17.45,0.0,-1.4,,2023-04-13 13:45:12,2023-04-13 00:00:33,32.5,36.0,1,2:06,0,,,,,,,,,2023-04-13 00:08:46,,15.0,,2023-04-13 13:53:25,,,,,
156,2022-09-02,ERIKAR,P9,R6,RD,W,25.0,3,1.4,17.664,1.0,-1.6,,2023-04-13 13:54:35,2023-04-13 00:00:33,32.7,36.0,0,,M,2023-04-13 00:07:20,2023-04-13 00:07:22,,,,,2023-04-13 00:07:09,15,2023-04-13 00:12:32,,15.0,,2023-04-13 14:06:34,2023-04-13 14:01:11,2023-04-13 14:01:22,,2023-04-13 14:01:24,
157,2023-02-15,EUGL,P1,R1,RD,W,25.0,19.8,4.1,28.972,0.0,-2.2,P1 EUGL burned with only one hot plate: P1R1 burned with no mesth,2023-04-13 11:30:19,2023-04-13 11:30:19,48.2,12.0,0,,M,2023-04-13 11:40:51,2023-04-13 11:41:08,,,,,2023-04-13 11:41:02,37,,20.0,15.0,P1 EUGL burned with only one hot plate; P1R1 with no mesh,,2023-04-13 11:41:02,2023-04-13 11:40:51,,2023-04-13 11:41:08,
158,2023-02-15,EUGL,P1,R2,RD,W,25.0,28,3.5,28.449,0.0,-2.2,Ipads got overheated and turned off,2023-04-13 11:52:42,2023-04-13 11:52:42,49.5,12.0,0,,,,,,,,,,,,20.0,15.0,Ipads got overheated and turned off,,,,,,
159,2023-02-15,EUGL,P1,R3,RD,W,25.0,25.6,7.1,28.521,0.0,-2.3,,2023-04-13 12:25:45,2023-04-13 12:25:45,44.4,12.0,1,12:26:36,M,2023-04-13 12:35:19,2023-04-13 12:35:57,,,,,2023-04-13 12:35:22,29,2023-04-13 12:38:01,20.0,15.0,one thermocoupler is resting on hot plate (lower left side),2023-04-13 12:38:01,2023-04-13 12:35:22,2023-04-13 12:35:19,,2023-04-13 12:35:57,
160,2023-02-15,EUGL,P1,R4,RD,W,25.0,23.3,3.5,27.057,0.0,-2.3,,2023-04-13 12:41:03,2023-04-13 12:41:03,41.4,13.0,0,,M,2023-04-13 12:50:50,2023-04-13 12:51:47,,,,,2023-04-13 12:50:51,20,2023-04-13 12:53:19,20.0,15.0,one thermocoupler is resting on hot plate (lower left side),2023-04-13 12:53:19,2023-04-13 12:50:51,2023-04-13 12:50:50,,2023-04-13 12:51:47,
161,2023-02-15,EUGL,P1,R5,RD,W,25.0,25.2,5.0,27.933,1.0,-2.5,,2023-04-13 12:56:02,2023-04-13 12:56:02,44.4,12.0,0,,M,2023-04-13 13:06:38,2023-04-13 13:07:10,,,,,2023-04-13 13:06:42,33,2023-04-13 13:08:19,20.0,15.0,one thermocoupler is resting on hot plate (lower left side),2023-04-13 13:08:19,2023-04-13 13:06:42,2023-04-13 13:06:38,,2023-04-13 13:07:10,
162,2023-03-08,EUGL,P2,R1,RD,W,25.0,30,9.7,34.68,2.0,-3.0,,2023-04-13 12:00:01,2023-04-13 12:00:01,36.6,23.0,0,,M,2023-04-13 12:12:25,2023-04-13 12:13:15,,,,,2023-04-13 12:12:35,60,2023-04-13 12:14:18,20.0,15.0,one thermocoupler is resting on hot plate (lower left side),2023-04-13 12:14:18,2023-04-13 12:12:35,2023-04-13 12:12:25,,2023-04-13 12:13:15,
163,2023-03-08,EUGL,P2,R2,RD,W,25.0,12.9,8.3,38.937,0.0,-2.3,,2023-04-13 12:18:56,2023-04-13 12:18:56,35.5,20.0,0,,M,2023-04-13 12:32:39,2023-04-13 12:34:53,,,,,2023-04-13 12:33:06,34,2023-04-13 12:35:08,20.0,15.0,one thermocoupler is resting on hot plate (lower left side) and another two thermocouplers crossed (back wall),2023-04-13 12:35:08,2023-04-13 12:33:06,2023-04-13 12:32:39,,2023-04-13 12:34:53,
164,2023-03-08,EUGL,P2,R3,RD,W,25.0,26.4,6.3,33.136,1.0,-2.1,,2023-04-13 12:38:48,2023-04-13 12:38:48,41.0,14.0,0,,M,2023-04-13 12:50:42,2023-04-13 12:52:11,,,,,2023-04-13 12:50:44,22,2023-04-13 12:52:52,19.0,15.0,one thermocoupler is resting on hot plate (lower left side),2023-04-13 12:52:52,2023-04-13 12:50:44,2023-04-13 12:50:42,,2023-04-13 12:52:11,
165,2023-03-08,EUGL,P2,R4,RD,W,25.0,26,8.5,28.918,1.0,-1.85,,2023-04-13 12:54:13,2023-04-13 12:54:13,41.9,16.0,0,,M,2023-04-13 13:06:44,2023-04-13 13:08:00,,,,,2023-04-13 13:06:55,24,2023-04-13 13:08:26,19.0,15.0,one thermocoupler is resting on hot plate (lower left side),2023-04-13 13:08:26,2023-04-13 13:06:55,2023-04-13 13:06:44,,2023-04-13 13:08:00,
166,2023-03-08,EUGL,P2,R5,RD,W,25.0,16.1,4.6,25.486,1.0,-2.25,,2023-04-13 13:09:34,2023-04-13 13:09:34,41.3,15.0,0,,M,2023-04-13 13:21:25,2023-04-13 13:22:22,,,,,2023-04-13 13:21:26,63,2023-04-13 13:24:33,19.0,15.0,one thermocoupler is resting on hot plate (lower left side),2023-04-13 13:24:33,2023-04-13 13:21:26,2023-04-13 13:21:25,,2023-04-13 13:22:22,
167,2023-03-08,EUGL,P2,R6,RD,W,25.0,7.1,4.0,28.962,0.0,-2.55,,2023-04-13 13:26:37,2023-04-13 13:26:37,38.6,17.0,0,,1,2023-04-13 13:27:23,2023-04-13 13:28:32,,,,,2023-04-13 13:27:31,33,2023-04-13 13:32:02,19.0,15.0,one thermocoupler is resting on hot plate (lower left side),2023-04-13 13:32:02,2023-04-13 13:27:31,2023-04-13 13:27:23,,2023-04-13 13:28:32,
168,2022-07-19,HETARB,P1,R1,AC,W,21.0,17.2,15.0,37.218,0.0,-2.8,,2023-04-13 10:57:00,2023-04-13 10:57:00,34.2,40.0,0,,M,2023-04-13 11:12:37,2023-04-13 11:13:23,,,,,2023-04-13 11:12:41,21,2023-04-13 11:13:28,,,couldn't see any glow but video was stopped after burn was done,2023-04-13 11:13:28,2023-04-13 11:12:41,2023-04-13 11:12:37,,2023-04-13 11:13:23,
169,2022-08-31,HETARB,P10,R1,SM,W,25.5,13.3,115.0,30.595,0.0,-1.0,,2023-04-13 12:11:16,2023-04-13 00:00:35,30.1,41.0,1,5:53,M,2023-04-13 00:16:52,2023-04-13 00:16:57,2023-04-13 00:17:03,2023-04-13 00:17:28,,,2023-04-13 00:17:07,21,2023-04-13 00:25:25,,15.0,,2023-04-13 12:36:06,2023-04-13 12:27:48,2023-04-13 12:27:33,2023-04-13 12:27:44,2023-04-13 12:27:38,2023-04-13 12:28:09
170,2022-08-31,HETARB,P11,R1,SM,W,25.0,17.6,15.0,37.245,0.0,-1.35,,2023-04-13 12:37:28,2023-04-13 00:00:52,30.7,38.0,1,3:44,M,2023-04-13 00:12:32,2023-04-13 00:13:13,,,,,2023-04-13 00:12:35,42,2023-04-13 00:19:00,,15.0,,2023-04-13 12:55:36,2023-04-13 12:49:11,2023-04-13 12:49:08,,2023-04-13 12:49:49,
171,2022-08-31,HETARB,P12,R1,SM,W,18.4,8.1,9.0,22.345,0.0,-2.4,,2023-04-13 12:57:16,2023-04-13 00:01:00,30.7,40.0,0,,M,2023-04-13 00:14:52,2023-04-13 00:15:23,,,,,2023-04-13 00:14:59,17,2023-04-13 00:20:25,,15.0,,2023-04-13 13:16:41,2023-04-13 13:11:15,2023-04-13 13:11:08,,2023-04-13 13:11:39,
172,2022-08-31,HETARB,P12,R2,SM,W,15.8,12,7.7,24.893,0.0,,,2023-04-13 13:18:29,2023-04-13 00:00:29,31.6,33.0,1,5:55,M,2023-04-13 00:11:41,2023-04-13 00:11:42,2023-04-13 00:11:45,2023-04-13 00:11:59,,,2023-04-13 00:11:46,28,2023-04-13 00:16:28,,15.0,,2023-04-13 13:34:28,2023-04-13 13:29:46,2023-04-13 13:29:41,2023-04-13 13:29:45,2023-04-13 13:29:42,2023-04-13 13:29:59
173,2022-07-19,HETARB,P2,R1,AC,W,19.5,15,14.0,34.224,0.0,-1.5,,2023-04-13 11:22:38,2023-04-13 11:22:38,37.7,40.0,0,,M,2023-04-13 11:33:28,2023-04-13 11:34:02,,,,,2023-04-13 11:33:28,33,2023-04-13 11:34:09,,,couldn't see any glow but video was stopped after burn was done,2023-04-13 11:34:09,2023-04-13 11:33:28,2023-04-13 11:33:28,,2023-04-13 11:34:02,
174,2022-07-19,HETARB,P3,R1,AC,W,24.0,15.5,15.0,30.803,0.0,-1.75,,2023-04-13 12:45:50,2023-04-13 12:45:50,31.2,45.0,0,,M,2023-04-13 13:01:38,2023-04-13 13:02:17,,,,,2023-04-13 13:01:44,22,2023-04-13 13:02:24,,,,2023-04-13 13:02:24,2023-04-13 13:01:44,2023-04-13 13:01:38,,2023-04-13 13:02:17,
175,2022-07-19,HETARB,P4,R1,AC,W,17.2,17.2,14.5,29.826,0.0,-2.75,,2023-04-13 13:05:50,2023-04-13 13:05:50,32.0,41.0,0,,M,2023-04-13 13:23:55,2023-04-13 13:24:32,,,,,2023-04-13 13:23:57,49,,,,taken out of chamber while still on fire,,2023-04-13 13:23:57,2023-04-13 13:23:55,,2023-04-13 13:24:32,
176,2022-07-19,HETARB,P5,R1,AC,W,18.7,15.7,14.0,32.391,0.0,-2.3,,2023-04-13 13:26:30,2023-04-13 13:26:30,31.5,40.0,0,,M,2023-04-13 13:43:49,2023-04-13 13:44:15,,,,,2023-04-13 13:43:53,35,,,,taken out of chamber while still on fire; ,,2023-04-13 13:43:53,2023-04-13 13:43:49,,2023-04-13 13:44:15,
177,2022-07-19,HETARB,P6,R1,AC,W,25.0,23.5,19.0,44.33,0.0,-1.9,sickle shaped (communist flag),2023-04-13 13:46:08,2023-04-13 13:46:08,31.4,41.0,0,,M,2023-04-13 14:01:30,2023-04-13 14:01:48,2023-04-13 14:01:56,2023-04-13 14:02:29,,,2023-04-13 14:02:01,49,,,,taken out of chamber while still glowing,,2023-04-13 14:02:01,2023-04-13 14:01:30,2023-04-13 14:01:56,2023-04-13 14:01:48,2023-04-13 14:02:29
178,2022-07-20,HETARB,P7,R1,RD,W,15.9,16.1,9.4,28.378,2.0,-2.7,,2023-04-13 10:43:16,2023-04-13 10:43:16,26.6,51.0,0,,M,2023-04-13 10:58:45,2023-04-13 10:59:00,,,,,2023-04-13 10:58:35,60,2023-04-13 11:00:38,,,cannot tell time of glow end,2023-04-13 11:00:38,2023-04-13 10:58:35,2023-04-13 10:58:45,,2023-04-13 10:59:00,
179,2022-08-10,HETARB,P8,R1,JL,W,18.0,15.1,8.9,25.197,0.0,-1.1,,,,,,,,,,,,,,,,,,,,"Leaf tips major torching shortly after placement, torching nearly full duration; DISCARD?",,,,,,
180,2022-08-31,HETARB,P9,R1,SM,W,25.0,21.5,11.1,35.327,2.0,-1.6,,2023-04-13 11:41:15,2023-04-13 00:00:34,27.2,53.0,1,16:59,M,2023-04-13 00:23:26,2023-04-13 00:24:07,,,,,2023-04-13 00:23:38,53,2023-04-13 00:28:59,,,,2023-04-13 12:09:40,2023-04-13 12:04:19,2023-04-13 12:04:07,,2023-04-13 12:04:48,
181,2022-08-10,IRIDOU,P1,R1,JL,W,25.0,2.2,0.5,20.949,0.0,-0.7,,2023-04-13 12:57:04,2023-04-13 00:00:06,35.4,34.0,0,,M,2023-04-13 00:01:45,2023-04-13 00:01:56,,,,,2023-04-13 00:01:52,13,2023-04-13 00:06:45,,,early manual ignition,2023-04-13 13:03:43,2023-04-13 12:58:50,2023-04-13 12:58:43,,2023-04-13 12:58:54,
182,2022-08-10,IRIDOU,P1,R2,JL,W,25.0,1.7,0.5,19.512,0.0,-0.3,,2023-04-13 13:05:48,2023-04-13 00:00:10,35.5,34.0,0,,M,2023-04-13 00:01:48,2023-04-13 00:02:04,,,,,2023-04-13 00:01:50,18,2023-04-13 00:06:32,,,early manual ignition,2023-04-13 13:12:10,2023-04-13 13:07:28,2023-04-13 13:07:26,,2023-04-13 13:07:42,
183,2022-08-10,IRIDOU,P1,R3,JL,W,22.9,1,1.0,19.56,0.0,-0.3,,2023-04-13 13:15:29,2023-04-13 00:00:20,36.3,32.0,0,,M,2023-04-13 00:01:58,2023-04-13 00:02:18,,,,,2023-04-13 00:02:00,18,2023-04-13 00:04:38,,,early manual ignition,2023-04-13 13:19:47,2023-04-13 13:17:09,2023-04-13 13:17:07,,2023-04-13 13:17:27,
185,2022-08-10,IRIDOU,P1,R5,JL,W,25.0,1.1,0.5,19.895,0.0,-0.3,,2023-04-13 13:25:47,2023-04-13 00:00:10,36.0,32.0,0,,M,2023-04-13 00:02:14,2023-04-13 00:02:18,,,,,2023-04-13 00:02:15,29,2023-04-13 00:03:35,,,"only have glow video, max flame height is an estimate; early manual ignition",2023-04-13 13:29:12,2023-04-13 13:27:52,2023-04-13 13:27:51,,2023-04-13 13:27:55,
186,2022-08-10,IRIDOU,P2,R1,JL,W,25.0,0.8,0.5,18.429,0.0,-1.4,,2023-04-13 13:31:26,2023-04-13 00:00:42,31.0,36.9,0,,M,2023-04-13 00:02:18,2023-04-13 00:02:19,2023-04-13 00:02:20,2023-04-13 00:02:26,,,2023-04-13 00:02:24,6,2023-04-13 00:07:02,,,,2023-04-13 13:37:46,2023-04-13 13:33:08,2023-04-13 13:33:02,2023-04-13 13:33:04,2023-04-13 13:33:03,2023-04-13 13:33:10
187,2022-08-10,IRIDOU,P2,R2,JL,W,25.0,0.9,0.1,18.946,0.0,-0.4,,2023-04-13 13:39:10,2023-04-13 00:00:08,36.1,32.0,0,,M,2023-04-13 00:01:57,2023-04-13 00:01:58,2023-04-13 00:02:00,2023-04-13 00:02:02,2023-04-13 00:02:07,2023-04-13 00:02:09,2023-04-13 00:02:07,10?,2023-04-13 00:04:38,,,early manual ignition,2023-04-13 13:43:40,2023-04-13 13:41:09,2023-04-13 13:40:59,2023-04-13 13:41:02,2023-04-13 13:41:00,2023-04-13 13:41:04
189,2022-08-10,IRIDOU,P2,R4,JL,W,25.0,1.2,0.5,18.716,0.0,-0.6,,2023-04-13 13:53:05,2023-04-13 00:00:00,35.3,32.0,0,,M,2023-04-13 00:01:46,2023-04-13 00:02:06,,,,,2023-04-13 00:01:49,13,2023-04-13 00:02:19,,,early manual ignition,2023-04-13 13:55:24,2023-04-13 13:54:54,2023-04-13 13:54:51,,2023-04-13 13:55:11,
190,2022-08-10,IRIDOU,P2,R5,JL,W,24.0,2.3,2.0,18.417,0.0,-0.2,,2023-04-13 13:57:33,2023-04-13 00:00:19,35.1,21.0,0,,M,2023-04-13 00:01:57,2023-04-13 00:02:05,,,,,2023-04-13 00:01:57,23,2023-04-13 00:05:02,,,early manual ignition,2023-04-13 14:02:16,2023-04-13 13:59:11,2023-04-13 13:59:11,,2023-04-13 13:59:19,
191,2022-08-17,IRIDOU,P3,R1,JL,W,25.0,1.5,0.5,19.043,0.0,-0.4,,2023-04-13 13:08:57,2023-04-13 00:00:34,34.0,35.0,1,3:54,M,2023-04-13 00:04:10,2023-04-13 00:04:33,,,,,2023-04-13 00:04:18,9,2023-04-13 00:05:49,,,glow started before 3:54 but it was the first time it was visible due to lighting,2023-04-13 13:14:12,2023-04-13 13:12:41,2023-04-13 13:12:33,,2023-04-13 13:12:56,
192,2022-08-17,IRIDOU,P3,R2,JL,W,25.0,1.8,0.5,22.951,0.0,-0.1,,2023-04-13 13:16:22,2023-04-13 00:00:53,34.0,34.0,0,,M,2023-04-13 00:05:01,2023-04-13 00:05:10,,,,,2023-04-13 00:05:04,13,2023-04-13 00:06:43,,,,2023-04-13 13:22:12,2023-04-13 13:20:33,2023-04-13 13:20:30,,2023-04-13 13:20:39,
193,2022-08-17,IRIDOU,P3,R3,RD,W,25.0,1.5,0.5,18.932,0.0,-0.2,,2023-04-13 13:32:01,2023-04-13 00:00:16,34.3,33.0,0,,M,2023-04-13 00:02:29,2023-04-13 00:02:38,,,,,2023-04-13 00:02:32,12,2023-04-13 00:03:03,,,,2023-04-13 13:34:48,2023-04-13 13:34:17,2023-04-13 13:34:14,,2023-04-13 13:34:23,
194,2022-08-17,IRIDOU,P3,R4,RD,W,19.0,3,1.8,18.651,0.0,-0.1,,2023-04-13 13:24:14,2023-04-13 00:00:55,34.3,33.0,0,,M,2023-04-13 00:05:24,2023-04-13 00:05:30,,,,,2023-04-13 00:05:26,20,2023-04-13 00:07:08,,,,2023-04-13 13:30:27,2023-04-13 13:28:45,2023-04-13 13:28:43,,2023-04-13 13:28:49,
195,2022-08-17,IRIDOU,P3,R5,RD,W,25.0,1.4,0.6,18.552,0.0,-0.8,,2023-04-13 13:36:02,2023-04-13 00:00:41,34.3,32.0,0,,M,2023-04-13 00:06:41,2023-04-13 00:06:44,,,,,2023-04-13 00:06:42,4,2023-04-13 00:07:05,,,,2023-04-13 13:42:26,2023-04-13 13:42:03,2023-04-13 13:42:02,,2023-04-13 13:42:05,
196,2022-08-17,IRIDOU,P3,R6,RD,W,19.0,2.7,1.0,18.269,0.0,-0.45,,2023-04-13 13:44:05,2023-04-13 00:00:46,34.0,32.0,0,,M,2023-04-13 00:06:13,2023-04-13 00:06:16,2023-04-13 00:06:21,2023-04-13 00:06:24,,,2023-04-13 00:06:21,22,2023-04-13 00:06:36,,,,2023-04-13 13:49:55,2023-04-13 13:49:40,2023-04-13 13:49:32,2023-04-13 13:49:40,2023-04-13 13:49:35,2023-04-13 13:49:43
197,2022-08-17,IRIDOU,P3,R7,RD,W,16.0,1.8,0.8,18.134,0.0,-0.1,,2023-04-13 13:51:06,2023-04-13 00:00:30,34.1,31.0,0,,M,2023-04-13 00:06:19,2023-04-13 00:06:26,,,,,2023-04-13 00:06:22,5,2023-04-13 00:06:44,,,,2023-04-13 13:57:20,2023-04-13 13:56:58,2023-04-13 13:56:55,,2023-04-13 13:57:02,
198,2022-08-30,IRIDOU,P4,R1,AC,W,21.0,0.9,0.2,18.228,0.0,-1.4,,2023-04-13 11:23:52,2023-04-13 00:00:09,29.5,40.0,0,,M,2023-04-13 00:03:54,2023-04-13 00:04:00,,,,,2023-04-13 00:03:54,5,2023-04-13 00:10:15,,,,2023-04-13 11:33:58,2023-04-13 11:27:37,2023-04-13 11:27:37,,2023-04-13 11:27:43,
199,2022-08-30,IRIDOU,P4,R2,AC,W,17.5,1.3,0.5,17.75,0.0,-0.4,,2023-04-13 11:36:24,2023-04-13 00:00:12,30.0,40.0,0,,M,2023-04-13 00:02:17,2023-04-13 00:02:27,2023-04-13 00:02:24,2023-04-13 00:02:27,,,2023-04-13 00:02:24,12,2023-04-13 00:04:55,,,,2023-04-13 11:41:07,2023-04-13 11:38:36,2023-04-13 11:38:29,2023-04-13 11:38:36,2023-04-13 11:38:39,2023-04-13 11:38:39
200,2022-08-30,IRIDOU,P5,R1,AC,W,22.0,1.1,0.6,18.244,0.0,-2.0,"first sample pressure bomb maxed at 42, no water. repeated WP. ",2023-04-13 11:42:42,2023-04-13 00:00:07,30.0,40.0,0,,M,2023-04-13 00:02:40,2023-04-13 00:02:47,,,,,2023-04-13 00:02:40,19,2023-04-13 00:07:55,,,,2023-04-13 11:50:30,2023-04-13 11:45:15,2023-04-13 11:45:15,,2023-04-13 11:45:22,
201,2022-08-30,IRIDOU,P5,R2,AC,W,17.5,1,0.4,17.959,0.0,-0.2,,2023-04-13 11:51:45,2023-04-13 00:00:06,30.7,37.0,0,,M,2023-04-13 00:02:44,2023-04-13 00:02:52,,,,,2023-04-13 00:02:45,15,2023-04-13 00:05:19,,,,2023-04-13 11:56:58,2023-04-13 11:54:24,2023-04-13 11:54:23,,2023-04-13 11:54:31,
202,2022-08-30,IRIDOU,P6,R1,AC,W,21.0,1.7,0.3,18.022,0.0,-0.1,,2023-04-13 11:58:32,2023-04-13 00:00:10,30.7,38.0,0,,M,2023-04-13 00:02:45,2023-04-13 00:02:49,,,,,2023-04-13 00:02:48,12,2023-04-13 00:05:02,,,,2023-04-13 12:03:24,2023-04-13 12:01:10,2023-04-13 12:01:07,,2023-04-13 12:01:11,
203,2022-08-30,IRIDOU,P6,R2,AC,W,15.6,0.5,0.3,17.492,0.0,-1.0,,2023-04-13 12:06:35,2023-04-13 00:00:12,30.0,37.0,0,,M,2023-04-13 00:02:38,2023-04-13 00:02:43,,,,,2023-04-13 00:02:38,16,2023-04-13 00:03:27,,,,2023-04-13 12:09:50,2023-04-13 12:09:01,2023-04-13 12:09:01,,2023-04-13 12:09:06,
204,2022-08-30,IRIDOU,P6,R3,AC,W,12.3,0.7,0.4,17.603,0.0,-0.2,,2023-04-13 12:13:08,2023-04-13 00:00:08,30.7,37.0,0,,M,2023-04-13 00:02:42,2023-04-13 00:02:45,,,,,2023-04-13 00:02:43,17,2023-04-13 00:08:18,,,,2023-04-13 12:21:18,2023-04-13 12:15:43,2023-04-13 12:15:42,,2023-04-13 12:15:45,
205,2022-08-30,IRIDOU,P6,R4,AC,W,13.5,1.2,0.5,17.401,0.0,-0.2,,2023-04-13 12:22:24,2023-04-13 00:00:05,31.8,34.0,0,,M,2023-04-13 00:02:32,2023-04-13 00:02:34,,,,,2023-04-13 00:02:32,16,2023-04-13 00:05:24,,,,2023-04-13 12:27:43,2023-04-13 12:24:51,2023-04-13 12:24:51,,2023-04-13 12:24:53,
206,2022-08-30,IRIDOU,P6,R5,AC,W,14.0,0.7,0.3,17.45,0.0,-0.3,,2023-04-13 12:29:03,2023-04-13 00:00:10,31.9,34.0,0,,M,2023-04-13 00:02:26,2023-04-13 00:02:27,,,,,2023-04-13 00:02:26,7,2023-04-13 00:04:10,,,,2023-04-13 12:33:03,2023-04-13 12:31:19,2023-04-13 12:31:19,,2023-04-13 12:31:20,
207,2022-08-30,IRIDOU,P7,R1,AC,W,25.0,1.5,0.4,19.128,0.0,-1.1,,2023-04-13 12:34:30,2023-04-13 00:00:10,32.8,32.0,0,,M,2023-04-13 00:02:33,2023-04-13 00:02:51,,,,,2023-04-13 00:02:37,17,2023-04-13 00:03:30,,,,2023-04-13 12:37:50,2023-04-13 12:36:57,2023-04-13 12:36:53,,2023-04-13 12:37:11,
208,2022-08-30,IRIDOU,P7,R2,AC,W,25.0,1.7,0.3,18.865,0.0,-0.3,,2023-04-13 13:39:17,2023-04-13 00:00:13,33.1,31.0,0,,M,2023-04-13 00:03:04,2023-04-13 00:03:06,2023-04-13 00:03:09,2023-04-13 00:03:26,,,2023-04-13 00:03:11,14,2023-04-13 00:03:34,,,,2023-04-13 13:42:38,2023-04-13 13:42:15,2023-04-13 13:42:08,2023-04-13 13:42:13,2023-04-13 13:42:10,2023-04-13 13:42:30
209,2022-08-30,IRIDOU,P7,R3,AC,W,25.0,1.9,0.2,19.285,0.0,-0.2,,2023-04-13 12:44:05,2023-04-13 00:00:14,33.1,31.0,0,,M,2023-04-13 00:02:54,2023-04-13 00:03:13,,,,,2023-04-13 00:02:58,19,2023-04-13 00:03:43,,,,2023-04-13 12:47:34,2023-04-13 12:46:49,2023-04-13 12:46:45,,2023-04-13 12:47:04,
210,2022-08-30,IRIDOU,P7,R4,AC,W,25.0,2,0.7,19.139,0.0,-0.6,,2023-04-13 12:50:13,2023-04-13 00:00:11,33.5,30.0,0,,M,2023-04-13 00:02:44,2023-04-13 00:02:54,2023-04-13 00:02:49,2023-04-13 00:02:54,,,2023-04-13 00:02:46,14,2023-04-13 00:03:12,,,,2023-04-13 12:53:14,2023-04-13 12:52:48,2023-04-13 12:52:46,2023-04-13 12:52:51,2023-04-13 12:52:56,2023-04-13 12:52:56
211,2022-11-15,IRIDOU,P8,R1,RD,W,22.0,1,1.5,18.013,0.0,-1.5,,2023-04-13 15:23:39,2023-04-13 00:00:25,22.0,31.0,0,,M,2023-04-13 00:06:00,2023-04-13 00:06:01,2023-04-13 00:06:03,2023-04-13 00:06:06,,,2023-04-13 00:06:01,11,2023-04-13 00:07:56,,,,2023-04-13 15:31:10,2023-04-13 15:29:15,2023-04-13 15:29:14,2023-04-13 15:29:17,2023-04-13 15:29:15,2023-04-13 15:29:20
212,2022-11-15,IRIDOU,P8,R2,RD,W,16.5,3.5,5.0,17.612,0.0,-0.3,,2023-04-13 15:34:29,2023-04-13 00:00:20,22.0,29.0,0,,M,2023-04-13 00:05:21,2023-04-13 00:05:25,,,,,2023-04-13 00:05:21,21,2023-04-13 00:05:56,,,,2023-04-13 15:40:05,2023-04-13 15:39:30,2023-04-13 15:39:30,,2023-04-13 15:39:34,
213,2022-11-15,IRIDOU,P8,R3,RD,W,20.0,1.3,0.7,17.798,0.0,-2.0,,2023-04-13 15:43:43,2023-04-13 00:00:15,22.0,30.0,0,,M,2023-04-13 00:04:34,2023-04-13 00:04:40,,,,,2023-04-13 00:04:35,15,2023-04-13 00:06:03,,,,2023-04-13 15:49:31,2023-04-13 15:48:03,2023-04-13 15:48:02,,2023-04-13 15:48:08,
